intern_id,name,age,gpa,skills,interest,location,preferred_duration_months,prior_experience_years,skills_processed,gpa_scaled,age_scaled,experience_scaled,duration_scaled
557,Aarav Nair,23,9.51,"Python, Data Analysis",ai,Bangalore,5,0,python  data analysis,1.3453598151988093,0.6899504074267342,-1.3517610089458778,0.8638570708636665
558,Ananya Bhat,24,7.18,Web Dev,ai,Mumbai,3,0,web dev,-0.26524522077403434,1.1388446217577262,-1.3517610089458778,-0.27579605692481174
559,Arjun Das,25,6.48,Python,ai,Bangalore,1,0,python,-0.7491179783624418,1.587738836088718,-1.3517610089458778,-1.41544918471329
560,Riya Mehta,24,8.15,Web Dev,data science,Bangalore,2,2,web dev,0.40526417188418856,1.1388446217577262,0.415246845885335,-0.8456226208190508
561,Reyansh Kumar,24,8.48,Data Analysis,cybersecurity,Mumbai,4,0,data analysis,0.6333756147472952,1.1388446217577262,-1.3517610089458778,0.2940305069694274
562,Arjun Das,18,7.98,"Web Dev, Cybersecurity, Java",cybersecurity,Hyderabad,1,2,web dev  cybersecurity  java,0.28775221646986093,-1.5545206642282254,0.415246845885335,-1.41544918471329
563,Arjun Iyer,21,5.07,Data Analysis,ai,Hyderabad,3,2,data analysis,-1.7237759615048065,-0.2078380212352497,0.415246845885335,-0.27579605692481174
564,Arjun Gupta,25,8.34,"Web Dev, Java",data science,Hyderabad,2,1,web dev  java,0.5366010632296132,1.587738836088718,-0.4682570815302714,-0.8456226208190508
565,Ira Kumar,23,7.5,"Cybersecurity, ML, Data Analysis",web dev,Chennai,5,1,cybersecurity  ml  data analysis,-0.04404624587647622,0.6899504074267342,-0.4682570815302714,0.8638570708636665
567,Kavya Reddy,22,9.07,Web Dev,ai,Mumbai,1,3,web dev,1.0412112247146674,0.24105619309574222,1.2987507733009414,-1.41544918471329
569,Vivaan Verma,21,7.38,"Python, Data Analysis",data science,Hyderabad,3,3,python  data analysis,-0.12699586146306052,-0.2078380212352497,1.2987507733009414,-0.27579605692481174
570,Aadhya Mehta,24,9.06,Python,ai,Chennai,2,3,python,1.0342987567491189,1.1388446217577262,1.2987507733009414,-0.8456226208190508
571,Reyansh Das,20,7.61,"Data Analysis, Cybersecurity",cybersecurity,Delhi,5,2,data analysis  cybersecurity,0.031990901744559534,-0.6567322355662416,0.415246845885335,0.8638570708636665
573,Arjun Mehta,24,6.22,"ML, Data Analysis, Cybersecurity, Web Dev",cybersecurity,Hyderabad,3,2,ml  data analysis  cybersecurity  web dev,-0.9288421454667081,1.1388446217577262,0.415246845885335,-0.27579605692481174
574,Aarohi Das,24,5.99,"Python, Java",ai,Hyderabad,5,1,python  java,-1.0878289086743276,1.1388446217577262,-0.4682570815302714,0.8638570708636665
575,Sai Verma,20,5.51,"Web Dev, ML, Cybersecurity, Python",cybersecurity,Hyderabad,5,3,web dev  ml  cybersecurity  python,-1.4196273710206646,-0.6567322355662416,1.2987507733009414,0.8638570708636665
576,Saanvi Nair,25,7.62,Cybersecurity,web dev,Bangalore,6,2,cybersecurity,0.03890336971010807,1.587738836088718,0.415246845885335,1.4336836347579056
577,Kavya Verma,22,9.02,"ML, Python, Web Dev, Java",data science,Chennai,3,3,ml  python  web dev  java,1.0066488848869235,0.24105619309574222,1.2987507733009414,-0.27579605692481174
578,Ira Bhat,25,5.45,"Cybersecurity, Data Analysis",ai,Bangalore,6,1,cybersecurity  data analysis,-1.4611021788139564,1.587738836088718,-0.4682570815302714,1.4336836347579056
579,Krishna Gupta,19,6.36,"Cybersecurity, ML, Java",ai,Chennai,4,1,cybersecurity  ml  java,-0.8320675939490261,-1.1056264498972335,-0.4682570815302714,0.2940305069694274
581,Aadhya Patel,24,7.63,Web Dev,web dev,Delhi,1,1,web dev,0.04581583767565661,1.1388446217577262,-0.4682570815302714,-1.41544918471329
582,Meera Mehta,22,6.28,"Python, ML",cybersecurity,Hyderabad,4,3,python  ml,-0.8873673376734156,0.24105619309574222,1.2987507733009414,0.2940305069694274
583,Riya Verma,21,5.44,"ML, Data Analysis, Python, Java",ai,Chennai,6,0,ml  data analysis  python  java,-1.468014646779505,-0.2078380212352497,-1.3517610089458778,1.4336836347579056
584,Meera Mehta,21,5.22,Web Dev,ai,Hyderabad,2,2,web dev,-1.6200889420215765,-0.2078380212352497,0.415246845885335,-0.8456226208190508
585,Aditya Bhat,20,5.01,"Web Dev, Cybersecurity, Java",cybersecurity,Madurai,6,1,web dev  cybersecurity  java,-1.765250769298099,-0.6567322355662416,-0.4682570815302714,1.4336836347579056
586,Saanvi Joshi,22,9.42,Java,cybersecurity,Madurai,1,1,java,1.2831476035088711,0.24105619309574222,-0.4682570815302714,-1.41544918471329
587,Kavya Chopra,18,8.23,"Cybersecurity, ML, Python",ai,Hyderabad,2,0,cybersecurity  ml  python,0.46056391560857807,-1.5545206642282254,-1.3517610089458778,-0.8456226208190508
588,Krishna Sharma,22,9.53,"Data Analysis, Cybersecurity, Web Dev",ai,Chennai,1,1,data analysis  cybersecurity  web dev,1.3591847511299064,0.24105619309574222,-0.4682570815302714,-1.41544918471329
589,Sai Gupta,20,8.9,"Cybersecurity, ML",ai,Madurai,2,3,cybersecurity  ml,0.92369926930034,-0.6567322355662416,1.2987507733009414,-0.8456226208190508
590,Ishaan Kumar,20,9.26,ML,web dev,Bangalore,2,0,ml,1.1725481160600921,-0.6567322355662416,-1.3517610089458778,-0.8456226208190508
591,Ishaan Chopra,19,8.83,"Python, ML, Cybersecurity",ai,Hyderabad,2,0,python  ml  cybersecurity,0.8753119935414989,-1.1056264498972335,-1.3517610089458778,-0.8456226208190508
592,Riya Gupta,24,7.93,"ML, Python",ai,Delhi,1,2,ml  python,0.25318987664211706,1.1388446217577262,0.415246845885335,-1.41544918471329
593,Aarohi Joshi,21,9.31,"Web Dev, Java, Cybersecurity, Data Analysis",web dev,Chennai,5,0,web dev  java  cybersecurity  data analysis,1.207110455887836,-0.2078380212352497,-1.3517610089458778,0.8638570708636665
594,Meera Das,23,5.12,"Web Dev, ML, Cybersecurity",web dev,Madurai,3,3,web dev  ml  cybersecurity,-1.6892136216770632,0.6899504074267342,1.2987507733009414,-0.27579605692481174
595,Meera Singh,24,7.73,"ML, Java, Web Dev",cybersecurity,Delhi,2,0,ml  java  web dev,0.11494051733114383,1.1388446217577262,-1.3517610089458778,-0.8456226208190508
596,Ira Patel,23,8.16,"Cybersecurity, Web Dev, Java",web dev,Coimbatore,1,1,cybersecurity  web dev  java,0.41217663984973707,0.6899504074267342,-0.4682570815302714,-1.41544918471329
598,Arjun Bhat,22,8.38,"Web Dev, ML, Cybersecurity",data science,Hyderabad,2,1,web dev  ml  cybersecurity,0.5642509350918086,0.24105619309574222,-0.4682570815302714,-0.8456226208190508
599,Aarohi Bhat,22,8.59,Web Dev,ai,Chennai,1,2,web dev,0.7094127623683303,0.24105619309574222,0.415246845885335,-1.41544918471329
600,Meera Reddy,24,6.71,Cybersecurity,ai,Coimbatore,6,2,cybersecurity,-0.5901312151548224,1.1388446217577262,0.415246845885335,1.4336836347579056
603,Riya Verma,22,9.47,"Cybersecurity, Web Dev",cybersecurity,Coimbatore,3,0,cybersecurity  web dev,1.317709943336615,0.24105619309574222,-1.3517610089458778,-0.27579605692481174
604,Ira Bhat,25,6.83,"Cybersecurity, Python, ML",cybersecurity,Bangalore,6,0,cybersecurity  python  ml,-0.507181599568238,1.587738836088718,-1.3517610089458778,1.4336836347579056
605,Aadhya Iyer,24,5.35,Python,data science,Coimbatore,1,3,python,-1.5302268584694436,1.1388446217577262,1.2987507733009414,-1.41544918471329
607,Ishaan Patel,25,7.7,"Java, Python, Cybersecurity, Web Dev",ai,Bangalore,6,3,java  python  cybersecurity  web dev,0.0942031134344976,1.587738836088718,1.2987507733009414,1.4336836347579056
608,Vivaan Mehta,19,8.4,"Web Dev, Data Analysis, Java",web dev,Delhi,4,0,web dev  data analysis  java,0.5780758710229057,-1.1056264498972335,-1.3517610089458778,0.2940305069694274
609,Ananya Sharma,19,6.67,"ML, Java, Python",web dev,Madurai,6,1,ml  java  python,-0.6177810870170171,-1.1056264498972335,-0.4682570815302714,1.4336836347579056
610,Vivaan Bhat,24,6.89,"ML, Web Dev, Data Analysis",ai,Hyderabad,6,0,ml  web dev  data analysis,-0.4657067917749462,1.1388446217577262,-1.3517610089458778,1.4336836347579056
611,Aadhya Iyer,20,8.65,"Java, Web Dev",ai,Hyderabad,6,3,java  web dev,0.7508875701616228,-0.6567322355662416,1.2987507733009414,1.4336836347579056
612,Ira Reddy,25,7.9,"Web Dev, Cybersecurity, ML, Python",data science,Coimbatore,2,3,web dev  cybersecurity  ml  python,0.23245247274547143,1.587738836088718,1.2987507733009414,-0.8456226208190508
613,Ishaan Das,22,5.88,"Data Analysis, Cybersecurity, Web Dev",web dev,Hyderabad,1,2,data analysis  cybersecurity  web dev,-1.1638660562953633,0.24105619309574222,0.415246845885335,-1.41544918471329
614,Ira Gupta,25,7.05,Python,data science,Bangalore,6,0,python,-0.35510730432616716,1.587738836088718,-1.3517610089458778,1.4336836347579056
615,Krishna Das,24,8.78,"Python, Data Analysis",cybersecurity,Hyderabad,1,3,python  data analysis,0.840749653713755,1.1388446217577262,1.2987507733009414,-1.41544918471329
617,Ira Gupta,23,6.17,"Python, Data Analysis, Java, ML",ai,Chennai,4,2,python  data analysis  java  ml,-0.9634044852944513,0.6899504074267342,0.415246845885335,0.2940305069694274
618,Sai Bhat,25,5.1,Cybersecurity,ai,Coimbatore,4,3,cybersecurity,-1.7030385576081608,1.587738836088718,1.2987507733009414,0.2940305069694274
619,Ishaan Joshi,25,7.7,"Python, Java, ML, Data Analysis",ai,Mumbai,1,1,python  java  ml  data analysis,0.0942031134344976,1.587738836088718,-0.4682570815302714,-1.41544918471329
620,Reyansh Sharma,22,5.46,"Cybersecurity, Data Analysis, Python, ML",ai,Chennai,6,1,cybersecurity  data analysis  python  ml,-1.4541897108484079,0.24105619309574222,-0.4682570815302714,1.4336836347579056
621,Sai Bhat,25,8.78,"Web Dev, Python, Java",data science,Bangalore,1,0,web dev  python  java,0.840749653713755,1.587738836088718,-1.3517610089458778,-1.41544918471329
622,Meera Gupta,25,7.53,"ML, Data Analysis, Python, Java",ai,Delhi,4,1,ml  data analysis  python  java,-0.02330884197982999,1.587738836088718,-0.4682570815302714,0.2940305069694274
623,Aarav Das,22,5.18,Cybersecurity,ai,Mumbai,1,2,cybersecurity,-1.6477388138837714,0.24105619309574222,0.415246845885335,-1.41544918471329
624,Aditya Singh,19,6.71,Data Analysis,data science,Delhi,1,0,data analysis,-0.5901312151548224,-1.1056264498972335,-1.3517610089458778,-1.41544918471329
625,Aditya Patel,19,9.68,"ML, Cybersecurity, Python, Java",web dev,Delhi,1,0,ml  cybersecurity  python  java,1.462871770613137,-1.1056264498972335,-1.3517610089458778,-1.41544918471329
627,Reyansh Verma,19,8.0,Python,cybersecurity,Delhi,6,2,python,0.301577152400958,-1.1056264498972335,0.415246845885335,1.4336836347579056
629,Ira Reddy,22,6.96,"Java, Cybersecurity",data science,Coimbatore,4,2,java  cybersecurity,-0.41731951601610523,0.24105619309574222,0.415246845885335,0.2940305069694274
630,Arjun Reddy,18,5.58,Web Dev,cybersecurity,Mumbai,2,0,web dev,-1.3712400952618238,-1.5545206642282254,-1.3517610089458778,-0.8456226208190508
631,Aditya Patel,20,8.37,Data Analysis,ai,Coimbatore,2,1,data analysis,0.5573384671262588,-0.6567322355662416,-0.4682570815302714,-0.8456226208190508
632,Kavya Singh,23,9.03,"Java, Cybersecurity, Python",data science,Delhi,4,1,java  cybersecurity  python,1.013561352852472,0.6899504074267342,-0.4682570815302714,0.2940305069694274
633,Aditya Kumar,18,6.61,"ML, Cybersecurity, Data Analysis",data science,Mumbai,3,1,ml  cybersecurity  data analysis,-0.659255894810309,-1.5545206642282254,-0.4682570815302714,-0.27579605692481174
634,Reyansh Nair,20,8.47,"Data Analysis, ML, Java",ai,Madurai,2,1,data analysis  ml  java,0.6264631467817466,-0.6567322355662416,-0.4682570815302714,-0.8456226208190508
635,Krishna Bhat,21,7.87,"Cybersecurity, ML",data science,Hyderabad,2,0,cybersecurity  ml,0.21171506884882518,-0.2078380212352497,-1.3517610089458778,-0.8456226208190508
636,Saanvi Reddy,19,5.66,"ML, Cybersecurity, Web Dev",data science,Hyderabad,6,0,ml  cybersecurity  web dev,-1.3159403515374342,-1.1056264498972335,-1.3517610089458778,1.4336836347579056
637,Diya Gupta,21,8.03,Java,ai,Hyderabad,1,1,java,0.32231455629760364,-0.2078380212352497,-0.4682570815302714,-1.41544918471329
638,Ananya Joshi,25,8.82,"Web Dev, Java",data science,Mumbai,5,3,web dev  java,0.8683995255759503,1.587738836088718,1.2987507733009414,0.8638570708636665
639,Aditya Chopra,20,9.76,Python,ai,Hyderabad,6,0,python,1.5181715143375265,-0.6567322355662416,-1.3517610089458778,1.4336836347579056
640,Meera Bhat,22,6.84,"Python, Web Dev",data science,Delhi,5,1,python  web dev,-0.5002691316026895,0.24105619309574222,-0.4682570815302714,0.8638570708636665
641,Kavya Das,21,5.68,"Data Analysis, ML",web dev,Hyderabad,4,0,data analysis  ml,-1.302115415606337,-0.2078380212352497,-1.3517610089458778,0.2940305069694274
642,Diya Reddy,21,8.88,"Web Dev, Cybersecurity, Python, Java",data science,Delhi,4,0,web dev  cybersecurity  python  java,0.9098743333692428,-0.2078380212352497,-1.3517610089458778,0.2940305069694274
643,Aarav Das,24,7.53,"Web Dev, Java",web dev,Bangalore,2,0,web dev  java,-0.02330884197982999,1.1388446217577262,-1.3517610089458778,-0.8456226208190508
644,Sai Reddy,21,9.26,"Cybersecurity, ML",data science,Chennai,5,2,cybersecurity  ml,1.1725481160600921,-0.2078380212352497,0.415246845885335,0.8638570708636665
645,Krishna Bhat,23,8.01,"Java, Python, Data Analysis, Cybersecurity",web dev,Chennai,3,2,java  python  data analysis  cybersecurity,0.30848962036650657,0.6899504074267342,0.415246845885335,-0.27579605692481174
646,Ishaan Iyer,20,7.82,"ML, Cybersecurity, Web Dev",ai,Chennai,2,1,ml  cybersecurity  web dev,0.1771527290210819,-0.6567322355662416,-0.4682570815302714,-0.8456226208190508
647,Aadhya Verma,18,5.29,"Cybersecurity, Data Analysis, Java",cybersecurity,Mumbai,3,1,cybersecurity  data analysis  java,-1.5717016662627357,-1.5545206642282254,-0.4682570815302714,-0.27579605692481174
648,Meera Singh,22,8.1,Web Dev,data science,Bangalore,1,2,web dev,0.37070183205644464,0.24105619309574222,0.415246845885335,-1.41544918471329
649,Krishna Iyer,20,5.85,"Data Analysis, Cybersecurity, ML, Java",ai,Delhi,5,0,data analysis  cybersecurity  ml  java,-1.1846034601920095,-0.6567322355662416,-1.3517610089458778,0.8638570708636665
650,Reyansh Gupta,21,6.52,"Java, Python",data science,Coimbatore,3,2,java  python,-0.7214681065002476,-0.2078380212352497,0.415246845885335,-0.27579605692481174
651,Reyansh Reddy,25,8.46,"Data Analysis, Web Dev",ai,Mumbai,1,3,data analysis  web dev,0.6195506788161981,1.587738836088718,1.2987507733009414,-1.41544918471329
652,Krishna Mehta,21,9.98,"Cybersecurity, Python, ML",cybersecurity,Bangalore,1,0,cybersecurity  python  ml,1.670245809579598,-0.2078380212352497,-1.3517610089458778,-1.41544918471329
653,Ishaan Nair,24,6.1,"Cybersecurity, ML",ai,Coimbatore,5,3,cybersecurity  ml,-1.0117917610532923,1.1388446217577262,1.2987507733009414,0.8638570708636665
654,Vivaan Reddy,21,7.64,"Java, Web Dev",ai,Delhi,2,2,java  web dev,0.05272830564120515,-0.2078380212352497,0.415246845885335,-0.8456226208190508
656,Aarav Chopra,22,6.77,"Python, Java, ML",cybersecurity,Hyderabad,3,3,python  java  ml,-0.5486564073615305,0.24105619309574222,1.2987507733009414,-0.27579605692481174
657,Kavya Reddy,23,9.14,"ML, Web Dev",web dev,Hyderabad,5,0,ml  web dev,1.0895985004735085,0.6899504074267342,-1.3517610089458778,0.8638570708636665
658,Sai Nair,23,9.82,"Java, Data Analysis, ML",ai,Coimbatore,2,1,java  data analysis  ml,1.5596463221308188,0.6899504074267342,-0.4682570815302714,-0.8456226208190508
659,Meera Mehta,20,7.09,"Python, Cybersecurity",web dev,Delhi,6,2,python  cybersecurity,-0.3274574324639724,-0.6567322355662416,0.415246845885335,1.4336836347579056
660,Ira Das,22,8.8,"Java, Web Dev, Python, ML",cybersecurity,Delhi,2,3,java  web dev  python  ml,0.8545745896448533,0.24105619309574222,1.2987507733009414,-0.8456226208190508
661,Vivaan Bhat,24,8.09,Python,cybersecurity,Mumbai,5,0,python,0.3637893640908961,1.1388446217577262,-1.3517610089458778,0.8638570708636665
662,Reyansh Nair,19,6.21,Cybersecurity,cybersecurity,Delhi,5,0,cybersecurity,-0.9357546134322566,-1.1056264498972335,-1.3517610089458778,0.8638570708636665
663,Aarohi Singh,19,5.32,Cybersecurity,cybersecurity,Coimbatore,4,0,cybersecurity,-1.5509642623660893,-1.1056264498972335,-1.3517610089458778,0.2940305069694274
664,Kavya Bhat,20,6.33,"Data Analysis, Web Dev, Python, Java",web dev,Madurai,3,2,data analysis  web dev  python  java,-0.8528049978456723,-0.6567322355662416,0.415246845885335,-0.27579605692481174
665,Kavya Bhat,22,9.22,"Python, Data Analysis",cybersecurity,Madurai,5,1,python  data analysis,1.144898244197898,0.24105619309574222,-0.4682570815302714,0.8638570708636665
666,Ishaan Sharma,23,5.75,Web Dev,ai,Delhi,4,3,web dev,-1.253728139847496,0.6899504074267342,1.2987507733009414,0.2940305069694274
667,Aarav Mehta,21,8.26,"Cybersecurity, Data Analysis",cybersecurity,Madurai,3,0,cybersecurity  data analysis,0.4813013195052237,-0.2078380212352497,-1.3517610089458778,-0.27579605692481174
668,Arjun Reddy,22,6.97,"Cybersecurity, Web Dev, Data Analysis, Java",cybersecurity,Delhi,6,1,cybersecurity  web dev  data analysis  java,-0.41040704805055667,0.24105619309574222,-0.4682570815302714,1.4336836347579056
669,Saanvi Nair,22,9.78,"Cybersecurity, ML, Java",cybersecurity,Delhi,1,0,cybersecurity  ml  java,1.5319964502686234,0.24105619309574222,-1.3517610089458778,-1.41544918471329
670,Kavya Reddy,25,8.93,"Web Dev, Cybersecurity, ML",data science,Madurai,1,0,web dev  cybersecurity  ml,0.9444366731969855,1.587738836088718,-1.3517610089458778,-1.41544918471329
671,Saanvi Bhat,18,9.04,"Cybersecurity, Java, Python, Data Analysis",web dev,Bangalore,5,0,cybersecurity  java  python  data analysis,1.0204738208180206,-1.5545206642282254,-1.3517610089458778,0.8638570708636665
673,Vivaan Reddy,22,9.13,"Cybersecurity, Python, Web Dev, ML",cybersecurity,Delhi,2,3,cybersecurity  python  web dev  ml,1.08268603250796,0.24105619309574222,1.2987507733009414,-0.8456226208190508
674,Aarohi Verma,20,7.25,Data Analysis,web dev,Madurai,1,2,data analysis,-0.21685794501519334,-0.6567322355662416,0.415246845885335,-1.41544918471329
675,Aditya Nair,18,5.33,Cybersecurity,cybersecurity,Bangalore,5,2,cybersecurity,-1.5440517944005407,-1.5545206642282254,0.415246845885335,0.8638570708636665
676,Ira Patel,22,8.69,Java,cybersecurity,Bangalore,1,2,java,0.7785374420238169,0.24105619309574222,0.415246845885335,-1.41544918471329
677,Aarav Kumar,22,5.24,"Java, Python, Cybersecurity",web dev,Mumbai,1,2,java  python  cybersecurity,-1.606264006090479,0.24105619309574222,0.415246845885335,-1.41544918471329
678,Vivaan Singh,20,8.3,"Cybersecurity, Python",web dev,Chennai,3,3,cybersecurity  python,0.5089511913674191,-0.6567322355662416,1.2987507733009414,-0.27579605692481174
679,Ananya Bhat,20,5.06,"Data Analysis, ML, Web Dev, Cybersecurity",web dev,Delhi,5,3,data analysis  ml  web dev  cybersecurity,-1.7306884294703555,-0.6567322355662416,1.2987507733009414,0.8638570708636665
680,Aarav Chopra,22,6.94,Python,data science,Mumbai,6,3,python,-0.4311444519472023,0.24105619309574222,1.2987507733009414,1.4336836347579056
681,Saanvi Singh,20,9.85,"Java, Web Dev, Cybersecurity",cybersecurity,Bangalore,3,2,java  web dev  cybersecurity,1.5803837260274645,-0.6567322355662416,0.415246845885335,-0.27579605692481174
682,Aarav Patel,20,5.93,"ML, Web Dev",ai,Delhi,3,1,ml  web dev,-1.1293037164676198,-0.6567322355662416,-0.4682570815302714,-0.27579605692481174
684,Riya Mehta,25,6.33,"Java, Data Analysis, ML, Web Dev",cybersecurity,Delhi,6,2,java  data analysis  ml  web dev,-0.8528049978456723,1.587738836088718,0.415246845885335,1.4336836347579056
685,Aarav Gupta,25,7.57,Data Analysis,ai,Bangalore,1,2,data analysis,0.004341029882364771,1.587738836088718,0.415246845885335,-1.41544918471329
686,Krishna Das,25,8.85,"Data Analysis, ML",data science,Delhi,1,0,data analysis  ml,0.889136929472596,1.587738836088718,-1.3517610089458778,-1.41544918471329
687,Aarav Chopra,19,8.34,"Java, Data Analysis, Python",cybersecurity,Mumbai,3,0,java  data analysis  python,0.5366010632296132,-1.1056264498972335,-1.3517610089458778,-0.27579605692481174
688,Aadhya Verma,21,8.08,"ML, Data Analysis",data science,Coimbatore,6,0,ml  data analysis,0.35687689612534756,-0.2078380212352497,-1.3517610089458778,1.4336836347579056
689,Ananya Reddy,18,9.8,"ML, Java",web dev,Mumbai,6,2,ml  java,1.5458213861997219,-1.5545206642282254,0.415246845885335,1.4336836347579056
690,Krishna Joshi,19,6.61,"Java, Cybersecurity, Web Dev",web dev,Hyderabad,4,3,java  cybersecurity  web dev,-0.659255894810309,-1.1056264498972335,1.2987507733009414,0.2940305069694274
691,Saanvi Reddy,20,9.9,Python,ai,Mumbai,6,0,python,1.6149460658552084,-0.6567322355662416,-1.3517610089458778,1.4336836347579056
693,Kavya Singh,20,5.22,"ML, Web Dev, Data Analysis",cybersecurity,Coimbatore,1,3,ml  web dev  data analysis,-1.6200889420215765,-0.6567322355662416,1.2987507733009414,-1.41544918471329
694,Ira Patel,19,6.12,"Java, Web Dev, Cybersecurity, Python",cybersecurity,Bangalore,1,3,java  web dev  cybersecurity  python,-0.9979668251221947,-1.1056264498972335,1.2987507733009414,-1.41544918471329
695,Vivaan Iyer,20,7.75,"ML, Java, Cybersecurity",ai,Mumbai,2,0,ml  java  cybersecurity,0.1287654532622409,-0.6567322355662416,-1.3517610089458778,-0.8456226208190508
697,Arjun Singh,22,8.38,"Web Dev, Data Analysis, Java",data science,Coimbatore,3,1,web dev  data analysis  java,0.5642509350918086,0.24105619309574222,-0.4682570815302714,-0.27579605692481174
698,Ananya Gupta,18,8.23,"Data Analysis, Java, ML",cybersecurity,Coimbatore,3,1,data analysis  java  ml,0.46056391560857807,-1.5545206642282254,-0.4682570815302714,-0.27579605692481174
699,Aarohi Chopra,25,6.58,"Data Analysis, ML, Cybersecurity",cybersecurity,Coimbatore,1,3,data analysis  ml  cybersecurity,-0.6799932987069551,1.587738836088718,1.2987507733009414,-1.41544918471329
700,Reyansh Nair,18,7.72,"Python, Data Analysis",web dev,Delhi,5,0,python  data analysis,0.10802804936559468,-1.5545206642282254,-1.3517610089458778,0.8638570708636665
703,Kavya Patel,20,6.6,"Web Dev, Cybersecurity, Python",cybersecurity,Chennai,6,2,web dev  cybersecurity  python,-0.6661683627758581,-0.6567322355662416,0.415246845885335,1.4336836347579056
704,Sai Sharma,18,9.69,"Data Analysis, ML",ai,Bangalore,5,0,data analysis  ml,1.4697842385786855,-1.5545206642282254,-1.3517610089458778,0.8638570708636665
705,Aadhya Patel,19,5.54,"Data Analysis, Web Dev, Cybersecurity",data science,Chennai,5,2,data analysis  web dev  cybersecurity,-1.3988899671240185,-1.1056264498972335,0.415246845885335,0.8638570708636665
706,Aarohi Verma,21,9.09,"Cybersecurity, Web Dev, Java",web dev,Hyderabad,3,2,cybersecurity  web dev  java,1.0550361606457646,-0.2078380212352497,0.415246845885335,-0.27579605692481174
707,Diya Singh,25,6.71,"Cybersecurity, Web Dev, ML",cybersecurity,Chennai,6,2,cybersecurity  web dev  ml,-0.5901312151548224,1.587738836088718,0.415246845885335,1.4336836347579056
708,Meera Nair,22,7.95,"ML, Java, Web Dev",data science,Bangalore,3,2,ml  java  web dev,0.26701481257321474,0.24105619309574222,0.415246845885335,-0.27579605692481174
709,Meera Joshi,23,7.83,Python,web dev,Madurai,5,1,python,0.18406519698663043,0.6899504074267342,-0.4682570815302714,0.8638570708636665
710,Krishna Singh,24,7.89,"Cybersecurity, Data Analysis, Web Dev",cybersecurity,Madurai,1,3,cybersecurity  data analysis  web dev,0.22554000477992228,1.1388446217577262,1.2987507733009414,-1.41544918471329
711,Riya Bhat,22,5.8,"Cybersecurity, Web Dev, ML",cybersecurity,Coimbatore,2,1,cybersecurity  web dev  ml,-1.2191658000197527,0.24105619309574222,-0.4682570815302714,-0.8456226208190508
712,Sai Joshi,25,9.06,Java,web dev,Mumbai,4,0,java,1.0342987567491189,1.587738836088718,-1.3517610089458778,0.2940305069694274
713,Ananya Chopra,20,9.96,Java,web dev,Bangalore,3,3,java,1.6564208736485009,-0.6567322355662416,1.2987507733009414,-0.27579605692481174
714,Arjun Verma,25,9.0,ML,ai,Chennai,3,0,ml,0.9928239489558265,1.587738836088718,-1.3517610089458778,-0.27579605692481174
715,Meera Iyer,19,8.71,Python,data science,Delhi,6,2,python,0.7923623779549153,-1.1056264498972335,0.415246845885335,1.4336836347579056
716,Reyansh Verma,20,5.94,"Data Analysis, Java, Web Dev, Cybersecurity",data science,Bangalore,1,3,data analysis  java  web dev  cybersecurity,-1.1223912485020708,-0.6567322355662416,1.2987507733009414,-1.41544918471329
717,Reyansh Reddy,22,7.69,"Python, Cybersecurity",data science,Hyderabad,4,1,python  cybersecurity,0.08729064546894906,0.24105619309574222,-0.4682570815302714,0.2940305069694274
719,Sai Nair,18,5.06,"Cybersecurity, Web Dev, ML, Data Analysis",data science,Madurai,1,1,cybersecurity  web dev  ml  data analysis,-1.7306884294703555,-1.5545206642282254,-0.4682570815302714,-1.41544918471329
720,Kavya Iyer,22,6.84,"Python, ML",data science,Madurai,3,3,python  ml,-0.5002691316026895,0.24105619309574222,1.2987507733009414,-0.27579605692481174
723,Kavya Patel,22,8.22,ML,data science,Delhi,2,3,ml,0.45365144764302956,0.24105619309574222,1.2987507733009414,-0.8456226208190508
724,Krishna Bhat,23,7.97,Web Dev,data science,Coimbatore,5,1,web dev,0.2808397485043118,0.6899504074267342,-0.4682570815302714,0.8638570708636665
725,Aarohi Iyer,22,5.01,"ML, Java, Web Dev, Data Analysis",cybersecurity,Hyderabad,5,1,ml  java  web dev  data analysis,-1.765250769298099,0.24105619309574222,-0.4682570815302714,0.8638570708636665
726,Meera Kumar,23,5.83,"Python, ML, Java",data science,Madurai,4,0,python  ml  java,-1.1984283961231066,0.6899504074267342,-1.3517610089458778,0.2940305069694274
727,Ananya Mehta,22,5.46,"Python, Java",web dev,Madurai,4,0,python  java,-1.4541897108484079,0.24105619309574222,-1.3517610089458778,0.2940305069694274
729,Aadhya Sharma,19,7.81,"Python, Web Dev",ai,Coimbatore,4,3,python  web dev,0.17024026105553275,-1.1056264498972335,1.2987507733009414,0.2940305069694274
730,Arjun Patel,23,7.43,"Java, ML, Python",web dev,Chennai,6,1,java  ml  python,-0.0924335216353172,0.6899504074267342,-0.4682570815302714,1.4336836347579056
731,Reyansh Sharma,20,6.35,"Java, Data Analysis, ML, Cybersecurity",cybersecurity,Madurai,4,2,java  data analysis  ml  cybersecurity,-0.8389800619145752,-0.6567322355662416,0.415246845885335,0.2940305069694274
732,Riya Chopra,18,8.18,Data Analysis,ai,Hyderabad,3,1,data analysis,0.42600157578083414,-1.5545206642282254,-0.4682570815302714,-0.27579605692481174
